hotel_place_id,nearby_place_name,nearby_place_type,distance,latitude,longitude
ChIJ66PbeC_maC4RMxLwD6swTL0,Saint Peter Cathedral Bandung,Entertainment,0.66,-69.148.259,1.076.105.009
ChIJ66PbeC_maC4RMxLwD6swTL0,Sun Life Financial. PT - Bandung,Finance,0.67,-69.147.444,1.076.098.111
ChIJ66PbeC_maC4RMxLwD6swTL0,Panin Bank - Otista,Finance,0.69,-69.225.786,1.076.041.005
ChIJ66PbeC_maC4RMxLwD6swTL0,Six Center Gold Shop,Shopping,0.71,-69.233.586,1.076.041.226
ChIJ66PbeC_maC4RMxLwD6swTL0,MD Plaza,Shopping,0.76,-69.174.081,1.076.040.408
ChIJ66PbeC_maC4RMxLwD6swTL0,Bank Danamon New Market,Finance,0.79,-69.177.044,1.076.036.014
ChIJ66PbeC_maC4RMxLwD6swTL0,ITC Kebon Kalapa,Shopping,0.89,-69.280.177,107.606.683
ChIJ66PbeC_maC4RMxLwD6swTL0,Latief Inn,Lodging,0.9,-6.917.326,1.076.173.935
ChIJ66PbeC_maC4RMxLwD6swTL0,Five Motor Crossing,Shopping,0.92,-6.922.085,1.076.182.947
ChIJ66PbeC_maC4RMxLwD6swTL0,ERI APARTMENT BANDUNG,Lodging,0.93,-69.220.335,1.076.183.754
ChIJ66PbeC_maC4RMxLwD6swTL0,Collection O Patradisa Hotel,Lodging,0.94,-69.123.715,1.076.090.599
ChIJ66PbeC_maC4RMxLwD6swTL0,Prime Tourism Hotel,Lodging,0.96,-6.920.179,1.076.013.602
ChIJ66PbeC_maC4RMxLwD6swTL0,Asia Africa Property Bandung,Other,0.98,-69.238.052,1.076.183.448
ChIJ66PbeC_maC4RMxLwD6swTL0,HOTEL GUNTUR,Lodging,0.99,-69.138.664,1.076.043.157
ChIJ66PbeC_maC4RMxLwD6swTL0,Arion Suites Hotel Bandung,Lodging,01.03,-6.913.383,107.604.413
ChIJ66PbeC_maC4RMxLwD6swTL0,Bandung City Center,Lodging,01.05,-69.128.553,1.076.048.355
ChIJ66PbeC_maC4RMxLwD6swTL0,Bandung,Other,01.07,-69.174.639,1.076.191.228
ChIJ66PbeC_maC4RMxLwD6swTL0,Variation 53,Transportation,01.07,-69.284.373,107.615.951
ChIJ66PbeC_maC4RMxLwD6swTL0,Emungkagure,Lodging,1.13,-69.273.957,1.076.177.876
ChIJ66PbeC_maC4RMxLwD6swTL0,OYO 2554 Old Arimbi Hotel Dewi Sartika,Lodging,1.13,-69.297.583,1.076.052.755
ChIJ66PbeC_maC4RMxLwD6swTL0,Zodiak Kebonjati Hotel Bandung,Lodging,1.14,-6.916.167,107.600.852
ChIJ66PbeC_maC4RMxLwD6swTL0,IMAGE Hotel,Lodging,1.18,-69.310.847,107.612.663
ChIJ66PbeC_maC4RMxLwD6swTL0,Grand Sovia Hotel,Lodging,1.23,-69.123.731,1.076.027.986
ChIJ66PbeC_maC4RMxLwD6swTL0,d'best Hotel,Lodging,1.25,-69.298.302,1.076.033.138
ChIJ66PbeC_maC4RMxLwD6swTL0,Beautiful Hope Hotel,Health,1.28,-69.223.547,1.076.215.302
ChIJ66PbeC_maC4RMxLwD6swTL0,Hotel Serena,Lodging,1.29,-6.911.797,107.602.606
ChIJ66PbeC_maC4RMxLwD6swTL0,The Green Kosambi Apartment,Other,1.29,-69.206.739,1.076.217.551
ChIJ66PbeC_maC4RMxLwD6swTL0,Gino Feruci Kebonjati Hotel,Lodging,1.32,-69.165.432,1.075.988.591
ChIJ66PbeC_maC4RMxLwD6swTL0,Levi's® Bandung Indah Plaza,Shopping,1.36,-69.086.186,1.076.110.818
ChIJ66PbeC_maC4RMxLwD6swTL0,D'Sovia Hotel Bandung,Lodging,1.38,-6.917.206,1.075.980.838
ChIJE0XCm0nmaC4RK4j8gic7beI,Independent Micro Unit Bandung Martadinata,Finance,0.24,-69.064.193,1.076.157.869
ChIJE0XCm0nmaC4RK4j8gic7beI,PENABUR Banda School,Education,0.26,-69.055.272,1.076.163.354
ChIJE0XCm0nmaC4RK4j8gic7beI,Evil Army,Shopping,0.28,-6.904.887,107.611.505
ChIJE0XCm0nmaC4RK4j8gic7beI,The Summit Siliwangi Hotel,Lodging,0.3,-69.076.621,1.076.129.418
ChIJE0XCm0nmaC4RK4j8gic7beI,RedDoorz Plus near Bandung Indah Plaza,Lodging,0.31,-69.077.273,1.076.129.711
ChIJE0XCm0nmaC4RK4j8gic7beI,Bandung Family Room,Lodging,0.32,-69.025.283,1.076.152.665
ChIJE0XCm0nmaC4RK4j8gic7beI,The Luxton Bandung Hotel,Lodging,0.33,-69.038.145,1.076.113.071
ChIJE0XCm0nmaC4RK4j8gic7beI,Hotel,Restaurant,0.34,-69.080.239,1.076.129.776
ChIJE0XCm0nmaC4RK4j8gic7beI,Hotel Santika Bandung,Lodging,0.35,-69.074.225,1.076.118.312
ChIJE0XCm0nmaC4RK4j8gic7beI,Kulem Rangga Gempol,Lodging,0.4,-69.016.148,1.076.145.653
ChIJE0XCm0nmaC4RK4j8gic7beI,Edas Creative,Shopping,0.43,-69.076.011,1.076.109.412
ChIJE0XCm0nmaC4RK4j8gic7beI,Pawnshop,Finance,0.44,-69.079.882,1.076.112.273
ChIJE0XCm0nmaC4RK4j8gic7beI,More Radio,Other,0.44,-69.076.902,1.076.109.155
ChIJE0XCm0nmaC4RK4j8gic7beI,The Body Shop,Shopping,0.46,-69.081.876,1.076.111.216
ChIJE0XCm0nmaC4RK4j8gic7beI,Siliwangi Military Command 3 - Siliwangi Military Command III,Other,0.46,-6.909.183,1.076.131.565
ChIJE0XCm0nmaC4RK4j8gic7beI,Civil Service Police Unit of West Java Province,Security,0.46,-69.077.302,1.076.172.871
ChIJE0XCm0nmaC4RK4j8gic7beI,Levi's® Bandung Indah Plaza,Shopping,0.5,-69.086.186,1.076.110.818
ChIJE0XCm0nmaC4RK4j8gic7beI,There is AZKO Living Plaza,Shopping,0.5,-6.901.047,107.612.032
ChIJE0XCm0nmaC4RK4j8gic7beI,Sidola Computer,Shopping,0.5,-69.053.869,1.076.094.827
ChIJE0XCm0nmaC4RK4j8gic7beI,BII ATM Gramedia Bandung,Finance,0.51,-6.907.892,107.610.329
ChIJE0XCm0nmaC4RK4j8gic7beI,PT. Kembar Abadi Prima,Service,0.53,-69.084.571,1.076.174.081
ChIJE0XCm0nmaC4RK4j8gic7beI,Serela Merdeka Hotel,Lodging,0.54,-690.656,10.760.927
ChIJE0XCm0nmaC4RK4j8gic7beI,Flores Gallery Hotel,Lodging,0.55,-69.080.758,1.076.179.733
ChIJE0XCm0nmaC4RK4j8gic7beI,Bina San Prima. PT - Purnawarman Branch (BSP),Other,0.55,-69.043.777,1.076.090.928
ChIJE0XCm0nmaC4RK4j8gic7beI,Shafira,Shopping,0.55,-69.090.761,1.076.110.622
ChIJE0XCm0nmaC4RK4j8gic7beI,South Sulawesi Lontara Student Dormitory,Other,0.59,-69.086.638,1.076.180.182
ChIJE0XCm0nmaC4RK4j8gic7beI,Sate Building,Entertainment,0.6,-69.024.715,1.076.187.018
ChIJE0XCm0nmaC4RK4j8gic7beI,Amaroossa Hotel Bandung,Lodging,0.62,-6.908.499,1.076.184.802
ChIJE0XCm0nmaC4RK4j8gic7beI,Taruna Bakti Academy of Secretary & Management,Education,0.63,-69.056.804,107.619.704
ChIJE0XCm0nmaC4RK4j8gic7beI,Bank MNC International,Finance,0.64,-68.994.706,1.076.130.732
ChIJE0XCm0nmaC4RK4j8gic7beI,Hotel Serela,Lodging,0.66,-69.061.328,1.076.199.037
ChIJE0XCm0nmaC4RK4j8gic7beI,Bude's Cafe,Restaurant,0.66,-69.098.727,1.076.176.213
ChIJE0XCm0nmaC4RK4j8gic7beI,Chocolate Shop,Restaurant,0.69,-69.042.783,1.076.201.477
ChIJE0XCm0nmaC4RK4j8gic7beI,Amaris Hotel Cimanuk,Lodging,0.74,-69.043.659,107.620.665
ChIJE0XCm0nmaC4RK4j8gic7beI,Sacred Safari Travel Umrah & Hajj,Transportation,0.77,-69.046.587,1.076.209.482
ChIJE0XCm0nmaC4RK4j8gic7beI,ITB Quality Assurance Unit,Other,0.79,-68.988.188,1.076.106.555
ChIJE0XCm0nmaC4RK4j8gic7beI,Vio Cimanuk Hotel,Lodging,0.83,-69.030.835,1.076.212.425
ChIJE0XCm0nmaC4RK4j8gic7beI,RedDoorz near Bandung Institute of Technology,Lodging,0.83,-68.990.456,1.076.096.128
ChIJE0XCm0nmaC4RK4j8gic7beI,Bandung Institute of Technology Rectorate,Education,0.83,-68.988.318,1.076.100.192
ChIJE0XCm0nmaC4RK4j8gic7beI,Vio Hotel Surapati Bandung,Lodging,0.92,-68.990.561,1.076.196.941
ChIJE0XCm0nmaC4RK4j8gic7beI,Oasis Siliwangi Hotel Bandung,Lodging,0.94,-69.115.901,1.076.194.153
ChIJE0XCm0nmaC4RK4j8gic7beI,Hotel California,Lodging,0.97,-69.038.285,1.076.052.744
ChIJE0XCm0nmaC4RK4j8gic7beI,Collection O Patradisa Hotel,Lodging,0.97,-69.123.715,1.076.090.599
ChIJE0XCm0nmaC4RK4j8gic7beI,The Palais Dago Hotel,Lodging,0.99,-68.962.861,1.076.131.094
ChIJE0XCm0nmaC4RK4j8gic7beI,Citarum Hotel,Lodging,1,-69.043.666,1.076.230.461
ChIJE0XCm0nmaC4RK4j8gic7beI,Selaras Guest House & Restaurant,Lodging,01.08,-69.047.625,1.076.237.432
ChIJE0XCm0nmaC4RK4j8gic7beI,Tirtawening Regional Public Company of Bandung City,Other,01.08,-68.960.262,107.610.545
ChIJE0XCm0nmaC4RK4j8gic7beI,Novotel Bandung,Lodging,01.09,-69.048.517,107.604.083
ChIJE0XCm0nmaC4RK4j8gic7beI,Chiung No. 9,Lodging,1.15,-68.976.404,107.621.214
ChIJE0XCm0nmaC4RK4j8gic7beI,RedDoorz near Gedung Sate 2,Lodging,1.18,-68.961.277,1.076.195.677
ChIJE0XCm0nmaC4RK4j8gic7beI,RedDoorz Plus near Riau Street,Lodging,1.2,-69.093.778,1.076.240.209
ChIJE0XCm0nmaC4RK4j8gic7beI,PRAMITA Lab • Riau,Health,1.22,-69.083.629,107.624.541
ChIJE0XCm0nmaC4RK4j8gic7beI,Melbourne Kitchen,Restaurant,1.24,-69.027.376,1.076.030.524
ChIJE0XCm0nmaC4RK4j8gic7beI,"Bobopod Cipaganti, Bandung",Lodging,1.24,-69.027.376,1.076.030.524
ChIJE0XCm0nmaC4RK4j8gic7beI,éL Hotel Bandung,Lodging,1.29,-69.162.005,1.076.106.178
ChIJE0XCm0nmaC4RK4j8gic7beI,Vio Hotel Cihampelas,Lodging,1.3,-68.984.502,1.076.043.551
ChIJE0XCm0nmaC4RK4j8gic7beI,De Batara Hotel,Lodging,1.33,-68.981.362,1.076.041.937
ChIJE0XCm0nmaC4RK4j8gic7beI,Bandung City Center,Lodging,1.33,-69.128.553,1.076.048.355
ChIJE0XCm0nmaC4RK4j8gic7beI,Kedaton Hotel,Lodging,1.34,-6.915.509,1.076.078.497
ChIJE0XCm0nmaC4RK4j8gic7beI,Bandung,Other,1.48,-69.174.639,1.076.191.228
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Levi's® Bandung Indah Plaza,Shopping,0.11,-69.086.186,1.076.110.818
ChIJsf-WmjfmaC4RzHrPQIO7gXo,The Body Shop,Shopping,0.15,-69.081.876,1.076.111.216
ChIJsf-WmjfmaC4RzHrPQIO7gXo,BII ATM Gramedia Bandung,Finance,0.15,-6.907.892,107.610.329
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Pawnshop,Finance,0.17,-69.079.882,1.076.112.273
ChIJsf-WmjfmaC4RzHrPQIO7gXo,More Radio,Other,0.18,-69.076.902,1.076.109.155
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Edas Creative,Shopping,0.19,-69.076.011,1.076.109.412
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Hotel Santika Bandung,Lodging,0.26,-69.074.225,1.076.118.312
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Siliwangi Military Command 3 - Siliwangi Military Command III,Other,0.31,-6.909.183,1.076.131.565
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Serela Merdeka Hotel,Lodging,0.32,-690.656,10.760.927
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Hotel,Restaurant,0.32,-69.080.239,1.076.129.776
ChIJsf-WmjfmaC4RzHrPQIO7gXo,The Summit Siliwangi Hotel,Lodging,0.34,-69.076.621,1.076.129.418
ChIJsf-WmjfmaC4RzHrPQIO7gXo,RedDoorz Plus near Bandung Indah Plaza,Lodging,0.34,-69.077.273,1.076.129.711
ChIJsf-WmjfmaC4RzHrPQIO7gXo,ATM Muamalat Pharmacy Otista Garut,Finance,0.34,-69.115.333,1.076.082.209
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Collection O Patradisa Hotel,Lodging,0.38,-69.123.715,1.076.090.599
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Sidola Computer,Shopping,0.44,-69.053.869,1.076.094.827
ChIJsf-WmjfmaC4RzHrPQIO7gXo,The Luxton Bandung Hotel,Lodging,0.61,-69.038.145,1.076.113.071
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Saint Peter Cathedral Bandung,Entertainment,0.62,-69.148.259,1.076.105.009
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Bandung City Center,Lodging,0.73,-69.128.553,1.076.048.355
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Kedaton Hotel,Lodging,0.75,-6.915.509,1.076.078.497
ChIJsf-WmjfmaC4RzHrPQIO7gXo,éL Hotel Bandung,Lodging,0.78,-69.162.005,1.076.106.178
ChIJsf-WmjfmaC4RzHrPQIO7gXo,PT. Kembar Abadi Prima,Service,0.79,-69.084.571,1.076.174.081
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Arion Suites Hotel Bandung,Lodging,0.8,-6.913.383,107.604.413
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Bude's Cafe,Restaurant,0.81,-69.098.727,1.076.176.213
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Hotel California,Lodging,0.82,-69.038.285,1.076.052.744
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Novotel Bandung,Lodging,0.84,-69.048.517,107.604.083
ChIJsf-WmjfmaC4RzHrPQIO7gXo,HOTEL GUNTUR,Lodging,0.84,-69.138.664,1.076.043.157
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Flores Gallery Hotel,Lodging,0.86,-69.080.758,1.076.179.733
ChIJsf-WmjfmaC4RzHrPQIO7gXo,favehotel Braga Bandung,Lodging,0.87,-69.169.595,1.076.091.119
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Hotel Serena,Lodging,0.9,-6.911.797,107.602.606
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Grand Sovia Hotel,Lodging,0.9,-69.123.731,1.076.027.986
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Amaroossa Hotel Bandung,Lodging,0.91,-6.908.499,1.076.184.802
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Bandung Family Room,Lodging,0.93,-69.025.283,1.076.152.665
ChIJsf-WmjfmaC4RzHrPQIO7gXo,There is AZKO Living Plaza,Shopping,0.93,-6.901.047,107.612.032
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Gino Feruci Braga Hotel,Lodging,0.97,-69.178.718,1.076.090.829
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Kulem Rangga Gempol,Lodging,0.97,-69.016.148,1.076.145.653
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Palace Hotel Bandung RedDoorz Partner,Lodging,0.98,-69.178.663,1.076.119.679
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Oasis Siliwangi Hotel Bandung,Lodging,01.04,-69.115.901,1.076.194.153
ChIJsf-WmjfmaC4RzHrPQIO7gXo,RedDoorz Near Braga Street,Lodging,01.05,-69.184.785,1.076.121.592
ChIJsf-WmjfmaC4RzHrPQIO7gXo,At Bon Hostel,Lodging,01.06,-69.187.277,1.076.095.318
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Melbourne Kitchen,Restaurant,01.08,-69.027.376,1.076.030.524
ChIJsf-WmjfmaC4RzHrPQIO7gXo,"Bobopod Cipaganti, Bandung",Lodging,01.08,-69.027.376,1.076.030.524
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Scarlet Hotel Kebon Kawung,Lodging,1.1,-69.113.608,1.076.005.484
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Hotel Serela,Lodging,1.11,-69.061.328,1.076.199.037
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Unique Hotel,Lodging,1.15,-6.911.451,1.076.001.625
ChIJsf-WmjfmaC4RzHrPQIO7gXo,The Naripan Hotel,Lodging,1.17,-69.196.594,1.076.117.445
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Sate Building,Entertainment,1.19,-69.024.715,1.076.187.018
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Latief Inn,Lodging,1.19,-6.917.326,1.076.173.935
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Kartika Sari Center,Restaurant,1.19,-69.119.471,1.075.998.586
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Bank Danamon New Market,Finance,1.2,-69.177.044,1.076.036.014
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Saw Hotel Veteran,Lodging,1.23,-69.192.735,1.076.149.464
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Zodiak Kebonkawung Hotel Bandung,Lodging,1.25,-6.912.325,107.599.397
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Amaris Hotel Cimanuk,Lodging,1.27,-69.043.659,107.620.665
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Ottenville Boutique Hotel,Lodging,1.27,-69.028.561,1.076.007.707
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Chemical Braga Bandung by HARRIS,Lodging,1.28,-6.920.773,107.610.037
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Zodiak Kebonjati Hotel Bandung,Lodging,1.3,-6.916.167,107.600.852
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Mutiara Hotel and Convention Bandung,Lodging,1.33,-69.121.857,1.075.985.963
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Bandung,Other,1.34,-69.174.639,1.076.191.228
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Zodiac Pasirkaliki Hotel Bandung,Lodging,1.36,-69.114.631,107.598.188
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Grand Pacific Hotel,Lodging,1.37,-69.087.923,1.075.979.058
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Vio Hotel Cihampelas,Lodging,1.37,-68.984.502,1.076.043.551
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Midwifery Academy,Education,0,-6.911.192,107.578.405
ChIJ5QfRCrXnaC4RMfbOnMZejaw,PT.,Shopping,0.06,-69.116.823,1.075.781.853
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Subur Motor Shop,Transportation,0.11,-69.120.208,1.075.777.934
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Didi Max Futures,Finance,0.12,-69.101.585,10.757.796
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Refanity Tas Spunbond,Shopping,0.14,-6.912.229,107.577.695
ChIJ5QfRCrXnaC4RMfbOnMZejaw,NAP Computer || Service computer laptop printer,Other,0.15,-69.112.262,1.075.770.719
ChIJ5QfRCrXnaC4RMfbOnMZejaw,34.40131 Pertamina Gas Station,gas station,0.16,-69.097.271,107.578.217
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Good morning,Service,0.16,-69.124.392,1.075.791.224
ChIJ5QfRCrXnaC4RMfbOnMZejaw,West Point Hotel,Lodging,0.17,-69.127.109,1.075.780.729
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Panasia Indosytec Tbk. PT - Head Office Bandung,Other,0.18,-69.126.377,1.075.777.214
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Ling Chick Department Store,Shopping,0.19,-69.128.407,1.075.779.364
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Miyako Rinnai Shimizu Bandung Service Center,Shopping,0.2,-69.094.256,1.075.786.906
ChIJ5QfRCrXnaC4RMfbOnMZejaw,KPM KSP Persada Madani,Finance,0.2,-69.129.479,1.075.779.169
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Selia Tour,Transportation,0.25,-69.089.964,1.075.788.886
ChIJ5QfRCrXnaC4RMfbOnMZejaw,SS,Other,0.25,-69.120.706,1.075.763.119
ChIJ5QfRCrXnaC4RMfbOnMZejaw,ROYAL ROSEWOOD (Workshop),Shopping,0.25,-69.134.451,1.075.780.911
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Gita Print Offset Printing / PT. Gita Persada Rajawali,Shopping,0.28,-69.119.534,1.075.807.883
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Garuda Mosque,Place of Worship,0.28,-69.133.145,1.075.769.978
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Alfamart Garuda,Shopping,0.3,-69.085.201,1.075.785.443
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Unihome Furniture,Shopping,0.3,-69.132.643,1.075.801.528
ChIJ5QfRCrXnaC4RMfbOnMZejaw,"Andira Printing Company, Eternal Horizon, Bandung",Shopping,0.31,-69.138.672,1.075.777.347
ChIJ5QfRCrXnaC4RMfbOnMZejaw,PT.,Health,0.32,-69.116.441,1.075.812.829
ChIJ5QfRCrXnaC4RMfbOnMZejaw,PT Wahana Interfood Nusantara Tbk (SCHOKO),Other,0.32,-69.107.415,1.075.755.426
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Selling Red Fruit and Papuan Ant Nests,Shopping,0.32,-6.914.032,1.075.783.706
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Yomart Garuda,Shopping,0.32,-69.083.574,1.075.786.223
ChIJ5QfRCrXnaC4RMfbOnMZejaw,ATM BCA,Finance,0.32,-6.908.337,107.578.589
ChIJ5QfRCrXnaC4RMfbOnMZejaw,TB. Garuda Jaya,Shopping,0.32,-69.138.726,1.075.795.222
ChIJ5QfRCrXnaC4RMfbOnMZejaw,PT DiAntara Inter Media,Other,0.32,-69.107.415,1.075.755.426
ChIJ5QfRCrXnaC4RMfbOnMZejaw,PT. Sinar Ragamindo Utama,Other,0.33,-69.141.368,1.075.784.774
ChIJ5QfRCrXnaC4RMfbOnMZejaw,DWI Independent Success,Other,0.33,-69.094.498,1.075.760.264
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Indomaret | Garuda,Shopping,0.33,-6.908.241,10.757.884
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Vindo Soewardono Catering,Restaurant,0.33,-69.128.055,1.075.758.647
ChIJ5QfRCrXnaC4RMfbOnMZejaw,UPC Garuda Pawnshop,Finance,0.34,-69.081.513,1.075.788.381
ChIJ5QfRCrXnaC4RMfbOnMZejaw,PT. Internusa Synergy Indonesia (Intermech Indonesia),Other,0.34,-69.142.445,1.075.788.693
ChIJ5QfRCrXnaC4RMfbOnMZejaw,TEKKINDO CENTRADAYA,Shopping,0.34,-69.081.592,1.075.788.311
ChIJ5QfRCrXnaC4RMfbOnMZejaw,BRI ATM,Finance,0.35,-69.080.739,1.075.787.453
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Andir Station,Transportation,0.35,-69.081.409,1.075.792.451
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Ichsany,Other,0.47,-69.071.144,1.075.772.484
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Bestari Tour & Travel Award,Shopping,0.48,-69.070.671,107.579.531
ChIJ5QfRCrXnaC4RMfbOnMZejaw,MAJUJAYA Bandung,Shopping,0.5,-69.126.555,1.075.827.249
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Kaisar Plaza,Shopping,0.56,-69.074.116,1.075.817.991
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Andir District Office,Other,0.57,-69.082.894,1.075.741.258
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Rajawali Hospital,Health,0.57,-69.123.965,1.075.734.226
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Fat Haji's Stall,Restaurant,0.62,-69.164.973,1.075.800.017
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Kumon Indonesia - Sudirman 634,Education,0.7,-69.175.033,107.578.318
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Ministry of Religion of West Java Province,Other,0.7,-69.173.878,1.075.771.313
ChIJ5QfRCrXnaC4RMfbOnMZejaw,BNI Life Insurance. PT - Mandiri Bandung,Finance,0.71,-69.074.636,1.075.835.856
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Arte Suave Brazilian Jiujitsu Bandung,Sport,0.73,-6.906.697,107.583.279
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Kimia Farma Pharmacy 204 Abdul Rahman Saleh,Health,0.73,-6.907.689,1.075.840.197
ChIJ5QfRCrXnaC4RMfbOnMZejaw,PT.,Other,0.75,-6.917.539,1.075.761.403
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Angkasa Senior High School,Education,0.77,-69.057.587,1.075.827.397
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Capital O 2218 Sudirman Suites Apartment,Lodging,0.79,-69.177.346,1.075.813.044
ChIJ5QfRCrXnaC4RMfbOnMZejaw,PT Central Bandung Raya,Health,0.83,-69.102.279,1.075.858.526
ChIJ5QfRCrXnaC4RMfbOnMZejaw,CIMB NIAGA ATM (Husein Sastranegara Airport),Finance,0.84,-69.038.789,1.075.802.393
ChIJ5QfRCrXnaC4RMfbOnMZejaw,PT Suryaputra Sarana (Mitsubishi Sudirman Bandung),Shopping,0.85,-69.130.196,1.075.708.934
ChIJ5QfRCrXnaC4RMfbOnMZejaw,PT.,Other,0.89,-69.157.266,1.075.717.373
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Soccer Coop Jatayu Center,Other,0.93,-69.095.049,1.075.866.224
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Kumon Indonesia - City Square,Education,0.93,-69.074.405,1.075.858.911
ChIJ5QfRCrXnaC4RMfbOnMZejaw,Motor Power Car Workshop,Transportation,01.03,-69.194.871,1.075.741.926
ChIJvSoC1XfoaC4RRNu3ybQ7p7k,The Trans Luxury Hotel,Lodging,0.03,-6.927.052,1.076.362.678
ChIJvSoC1XfoaC4RRNu3ybQ7p7k,GBI Trans,Place of Worship,0.03,-69.270.446,1.076.362.646
ChIJvSoC1XfoaC4RRNu3ybQ7p7k,ATMs of Bank Negara Indonesia (Persero) Tbk,Finance,0.04,-69.270.606,107.636.153
ChIJvSoC1XfoaC4RRNu3ybQ7p7k,Bank Mega Syariah Branch Office Bandung,Finance,0.04,-69.274.422,1.076.360.611
ChIJvSoC1XfoaC4RRNu3ybQ7p7k,Tunas Ridean PT,Shopping,0.05,-69.274.892,1.076.360.253
ChIJvSoC1XfoaC4RRNu3ybQ7p7k,The Lounge at The Trans Luxury Hotel,Restaurant,0.06,-69.272.768,1.076.358.769
ChIJvSoC1XfoaC4RRNu3ybQ7p7k,Mega Bank ATM,Finance,0.07,-69.266.819,1.076.363.139
ChIJvSoC1XfoaC4RRNu3ybQ7p7k,ATM Bank Mega Syariah. PT,Finance,0.07,-69.271.233,1.076.357.495
ChIJvSoC1XfoaC4RRNu3ybQ7p7k,Samsung Experience Store - Trans Studio Mall,Shopping,0.08,-69.266.509,1.076.367.474
ChIJvSoC1XfoaC4RRNu3ybQ7p7k,Sport Station,Shopping,0.08,-6.926.562,1.076.364.725
